timestamp_ms,timestamp_iso,source_cdt,active_provider,on_fallback,ch4_avg,co_avg,o2_avg,accuracy,latency_ms,reliability,qos_degraded,safe_for_entry,gate_status
1774816739099,2026-03-29T22:38:59+02:00,cdt2,idt2a,0,0.642746,25.3551,20.9985,0.95,51,0.98,0,0,closed
1774816743101,2026-03-29T22:39:03+02:00,cdt2,idt2a,0,0.637937,25.8192,21.003,0.95,51,0.98,0,0,closed
1774816747105,2026-03-29T22:39:07+02:00,cdt2,idt2a,0,0.623468,25.548,20.9722,0.95,52,0.98,0,0,closed
1774816751098,2026-03-29T22:39:11+02:00,cdt2,idt2a,0,0.633375,25.6484,21.0024,0.95,52,0.98,0,0,closed
1774816755112,2026-03-29T22:39:15+02:00,cdt2,idt2a,0,0.633687,26.0262,21.0192,0.95,52,0.98,0,0,closed
1774816759097,2026-03-29T22:39:19+02:00,cdt2,idt2a,0,0.638098,25.7487,21.0127,0.95,51,0.98,0,0,closed
1774816763103,2026-03-29T22:39:23+02:00,cdt2,idt2a,0,0.650041,25.3577,21.037,0.95,51,0.98,0,0,closed
1774816767099,2026-03-29T22:39:27+02:00,cdt2,idt2a,0,0.666067,25.1846,21.0333,0.95,51,0.98,0,0,closed
1774816770651,2026-03-29T22:39:30+02:00,cdt2,idt2a,0,0.668632,25.1129,21.0401,0.95,51,0.98,0,0,closed
1774816774655,2026-03-29T22:39:34+02:00,cdt2,idt2a,0,0.683728,25.2725,21.0494,0.95,52,0.98,0,0,closed
1774816778651,2026-03-29T22:39:38+02:00,cdt2,idt2a,0,0.675552,25.5284,21.0245,0.95,51,0.98,0,0,closed
1774816782652,2026-03-29T22:39:42+02:00,cdt2,idt2a,0,0.685557,25.3299,21.0154,0.95,52,0.98,0,0,closed
1774816786648,2026-03-29T22:39:46+02:00,cdt2,idt2a,0,0.692003,25.4146,20.9995,0.95,51,0.98,0,0,closed
1774816790646,2026-03-29T22:39:50+02:00,cdt2,idt2a,0,0.687197,25.0101,21.0135,0.95,51,0.98,0,0,closed
1774816794650,2026-03-29T22:39:54+02:00,cdt2,idt2a,0,0.670924,25.163,21.0087,0.95,52,0.98,0,0,closed
1774816798655,2026-03-29T22:39:58+02:00,cdt2,idt2a,0,0.670499,24.9317,20.9788,0.95,51,0.98,0,0,closed
1774816802184,2026-03-29T22:40:02+02:00,cdt2,idt2a,0,0.676191,25.032,21.0401,0.95,51,0.98,0,0,closed
1774816806183,2026-03-29T22:40:06+02:00,cdt2,idt2a,0,0.694015,24.739,21.0418,0.95,51,0.98,0,0,closed
1774816810186,2026-03-29T22:40:10+02:00,cdt2,idt2a,0,0.702719,24.7242,21.0644,0.95,53,0.98,0,0,closed
1774816814175,2026-03-29T22:40:14+02:00,cdt2,idt2a,0,0.71456,24.9202,21.0113,0.95,51,0.98,0,0,closed
1774816818184,2026-03-29T22:40:18+02:00,cdt2,idt2a,0,0.72765,25.0235,21.0104,0.95,51,0.98,0,0,closed
1774816822176,2026-03-29T22:40:22+02:00,cdt2,idt2a,0,0.739081,24.7806,21.025,0.95,51,0.98,0,0,closed
1774816826174,2026-03-29T22:40:26+02:00,cdt2,idt2a,0,0.748398,24.2989,20.9678,0.95,51,0.98,0,0,closed
1774816830173,2026-03-29T22:40:30+02:00,cdt2,idt2a,0,0.762954,24.4295,20.9446,0.95,51,0.98,0,0,closed
1774816833709,2026-03-29T22:40:33+02:00,cdt2,idt2a,0,0.76062,24.9183,20.9222,0.95,52,0.98,0,0,closed
1774816837710,2026-03-29T22:40:37+02:00,cdt2,idt2a,0,0.747427,24.4855,20.928,0.95,51,0.98,0,0,closed
1774816841705,2026-03-29T22:40:41+02:00,cdt2,idt2a,0,0.770945,24.6193,20.8864,0.95,52,0.98,0,0,closed
1774816845708,2026-03-29T22:40:45+02:00,cdt2,idt2a,0,0.785308,24.7658,20.8927,0.95,51,0.98,0,0,closed
1774816849710,2026-03-29T22:40:49+02:00,cdt2,idt2a,0,0.7966,24.9957,20.9201,0.95,51,0.98,0,0,closed
1774816853710,2026-03-29T22:40:53+02:00,cdt2,idt2a,0,0.807295,25.1114,20.8908,0.95,51,0.98,0,0,closed
1774816857702,2026-03-29T22:40:57+02:00,cdt2,idt2a,0,0.800974,25.0597,20.8804,0.95,51,0.98,0,0,closed
1774816861711,2026-03-29T22:41:01+02:00,cdt2,idt2a,0,0.805495,24.9931,20.8821,0.95,52,0.98,0,0,closed
1774816865242,2026-03-29T22:41:05+02:00,cdt2,idt2a,0,0.806328,25.23,20.9009,0.95,51,0.98,0,0,closed
1774816869252,2026-03-29T22:41:09+02:00,cdt2,idt2a,0,0.803009,24.9922,20.925,0.95,52,0.98,0,0,closed
1774816873241,2026-03-29T22:41:13+02:00,cdt2,idt2a,0,0.787604,24.8796,20.9254,0.95,51,0.98,0,0,closed
1774816877245,2026-03-29T22:41:17+02:00,cdt2,idt2a,0,0.794447,24.7041,20.9613,0.95,51,0.98,0,0,closed
1774816881260,2026-03-29T22:41:21+02:00,cdt2,idt2a,0,0.782183,24.6651,20.903,0.95,52,0.98,0,0,closed
1774816885253,2026-03-29T22:41:25+02:00,cdt2,idt2a,0,0.793474,24.7785,20.9041,0.95,51,0.98,0,0,closed
1774816889243,2026-03-29T22:41:29+02:00,cdt2,idt2a,0,0.814107,25.2786,20.8963,0.95,52,0.98,0,0,closed
1774816893245,2026-03-29T22:41:33+02:00,cdt2,idt2a,0,0.803131,25.3286,20.8918,0.95,51,0.98,0,0,closed
1774816896774,2026-03-29T22:41:36+02:00,cdt2,idt2a,0,0.803949,25.1338,20.8766,0.95,51,0.98,0,0,closed
1774816900774,2026-03-29T22:41:40+02:00,cdt2,idt2a,0,0.785913,25.1854,20.8682,0.95,51,0.98,0,0,closed
1774816904775,2026-03-29T22:41:44+02:00,cdt2,idt2a,0,0.7874,25.3072,20.8733,0.95,51,0.98,0,0,closed
1774816908770,2026-03-29T22:41:48+02:00,cdt2,idt2a,0,0.772918,25.6415,20.9264,0.95,51,0.98,0,0,closed
1774816912770,2026-03-29T22:41:52+02:00,cdt2,idt2a,0,0.777132,25.9178,20.8708,0.95,51,0.98,0,0,closed
1774816916781,2026-03-29T22:41:56+02:00,cdt2,idt2a,0,0.78777,25.9297,20.8799,0.95,51,0.98,0,0,closed
1774816920774,2026-03-29T22:42:00+02:00,cdt2,idt2a,0,0.789863,25.8436,20.8833,0.95,51,0.98,0,0,closed
1774816924770,2026-03-29T22:42:04+02:00,cdt2,idt2a,0,0.804876,26.4003,20.9131,0.95,52,0.98,0,0,closed
1774816928293,2026-03-29T22:42:08+02:00,cdt2,idt2a,0,0.809172,26.29,20.8841,0.95,51,0.98,0,0,closed
1774816932315,2026-03-29T22:42:12+02:00,cdt2,idt2a,0,0.801212,26.1363,20.9352,0.95,52,0.98,0,0,closed
1774816936292,2026-03-29T22:42:16+02:00,cdt2,idt2a,0,0.822318,25.9279,20.9123,0.95,52,0.98,0,0,closed
1774816940296,2026-03-29T22:42:20+02:00,cdt2,idt2a,0,0.808877,26.4576,20.9549,0.95,51,0.98,0,0,closed
1774816944296,2026-03-29T22:42:24+02:00,cdt2,idt2a,0,0.817295,26.355,20.9638,0.95,51,0.98,0,0,closed
1774816948284,2026-03-29T22:42:28+02:00,cdt2,idt2a,0,0.828442,26.165,21.0161,0.95,52,0.98,0,0,closed
1774816952297,2026-03-29T22:42:32+02:00,cdt2,idt2a,0,0.830462,26.02,20.9819,0.95,51,0.98,0,0,closed
1774816956296,2026-03-29T22:42:36+02:00,cdt2,idt2a,0,0.811864,25.9469,20.9826,0.95,51,0.98,0,0,closed
1774816959814,2026-03-29T22:42:39+02:00,cdt2,idt2a,0,0.811783,26.0407,20.8796,0.95,51,0.98,0,0,closed
1774816963819,2026-03-29T22:42:43+02:00,cdt2,idt2a,0,0.806275,26.2336,20.9297,0.95,51,0.98,0,0,closed
1774816967808,2026-03-29T22:42:47+02:00,cdt2,idt2a,0,0.793162,26.0873,20.9186,0.95,52,0.98,0,0,closed
1774816971807,2026-03-29T22:42:51+02:00,cdt2,idt2a,0,0.805404,26.0515,20.9386,0.95,51,0.98,0,0,closed
1774816975809,2026-03-29T22:42:55+02:00,cdt2,idt2a,0,0.803417,26.0666,20.9379,0.95,52,0.98,0,0,closed
1774816979810,2026-03-29T22:42:59+02:00,cdt2,idt2a,0,0.819101,26.093,20.9515,0.95,51,0.98,0,0,closed
1774816983816,2026-03-29T22:43:03+02:00,cdt2,idt2a,0,0.81178,25.9741,20.902,0.95,51,0.98,0,0,closed
1774816987812,2026-03-29T22:43:07+02:00,cdt2,idt2a,0,0.809441,26.149,20.905,0.95,51,0.98,0,0,closed
1774816991342,2026-03-29T22:43:11+02:00,cdt2,idt2a,0,0.797185,26.0703,20.8993,0.95,51,0.98,0,0,closed
1774816995341,2026-03-29T22:43:15+02:00,cdt2,idt2a,0,0.81243,26.2612,20.897,0.95,52,0.98,0,0,closed
1774816999340,2026-03-29T22:43:19+02:00,cdt2,idt2a,0,0.800632,26.6091,20.883,0.95,51,0.98,0,0,closed
1774817003338,2026-03-29T22:43:23+02:00,cdt2,idt2a,0,0.795481,27.0568,20.8612,0.95,51,0.98,0,0,closed
1774817007345,2026-03-29T22:43:27+02:00,cdt2,idt2a,0,0.809447,26.8437,20.8148,0.95,52,0.98,0,0,closed
1774817011345,2026-03-29T22:43:31+02:00,cdt2,idt2a,0,0.796705,26.9372,20.8329,0.95,51,0.98,0,0,closed
1774817015345,2026-03-29T22:43:35+02:00,cdt2,idt2a,0,0.794323,27.1836,20.82,0.95,52,0.98,0,0,closed
1774817019343,2026-03-29T22:43:39+02:00,cdt2,idt2a,0,0.800713,27.5053,20.8661,0.95,51,0.98,0,0,closed
1774817022881,2026-03-29T22:43:42+02:00,cdt2,idt2a,0,0.784051,27.5956,20.8646,0.95,51,0.98,0,0,closed
1774817026872,2026-03-29T22:43:46+02:00,cdt2,idt2a,0,0.787941,27.7394,20.8443,0.95,51,0.98,0,0,closed
1774817030879,2026-03-29T22:43:50+02:00,cdt2,idt2a,0,0.782365,28.1409,20.8823,0.95,51,0.98,0,0,closed
1774817034887,2026-03-29T22:43:54+02:00,cdt2,idt2a,0,0.799052,28.3593,20.9026,0.95,51,0.98,0,0,closed
1774817038868,2026-03-29T22:43:58+02:00,cdt2,idt2a,0,0.789028,28.2072,20.8814,0.95,52,0.98,0,0,closed
1774817042876,2026-03-29T22:44:02+02:00,cdt2,idt2a,0,0.757551,28.2111,20.8766,0.95,52,0.98,0,0,closed
1774817046880,2026-03-29T22:44:06+02:00,cdt2,idt2a,0,0.766627,28.0838,20.8711,0.95,52,0.98,0,0,closed
1774817050872,2026-03-29T22:44:10+02:00,cdt2,idt2a,0,0.767682,27.6224,20.8714,0.95,52,0.98,0,0,closed
1774817054402,2026-03-29T22:44:14+02:00,cdt2,idt2a,0,0.779297,27.8557,20.8692,0.95,51,0.98,0,0,closed
1774817058408,2026-03-29T22:44:18+02:00,cdt2,idt2a,0,0.780986,27.968,20.8741,0.95,52,0.98,0,0,closed
1774817062410,2026-03-29T22:44:22+02:00,cdt2,idt2a,0,0.786554,27.6976,20.8991,0.95,52,0.98,0,0,closed
1774817066403,2026-03-29T22:44:26+02:00,cdt2,idt2a,0,0.787147,27.2781,20.8936,0.95,52,0.98,0,0,closed
1774817070410,2026-03-29T22:44:30+02:00,cdt2,idt2a,0,0.770992,27.265,20.9383,0.95,51,0.98,0,0,closed
1774817074411,2026-03-29T22:44:34+02:00,cdt2,idt2a,0,0.78743,27.5862,20.9598,0.95,51,0.98,0,0,closed
1774817078406,2026-03-29T22:44:38+02:00,cdt2,idt2a,0,0.787139,27.7498,20.9104,0.95,51,0.98,0,0,closed
1774817082426,2026-03-29T22:44:42+02:00,cdt2,idt2a,0,0.786779,27.5482,20.9018,0.95,51,0.98,0,0,closed
1774817085921,2026-03-29T22:44:45+02:00,cdt2,idt2a,0,0.794257,27.3583,20.9278,0.95,51,0.98,0,0,closed
1774817089921,2026-03-29T22:44:49+02:00,cdt2,idt2a,0,0.78358,27.2251,20.9451,0.95,52,0.98,0,0,closed
1774817093930,2026-03-29T22:44:53+02:00,cdt2,idt2a,0,0.795108,27.0294,20.9042,0.95,51,0.98,0,0,closed
1774817097922,2026-03-29T22:44:57+02:00,cdt2,idt2a,0,0.813269,27.0907,20.9203,0.95,51,0.98,0,0,closed
1774817101921,2026-03-29T22:45:01+02:00,cdt2,idt2a,0,0.803091,26.5518,20.8738,0.95,51,0.98,0,0,closed
1774817105951,2026-03-29T22:45:05+02:00,cdt2,idt2a,0,0.79827,26.9558,20.8909,0.95,51,0.98,0,0,closed
1774817109921,2026-03-29T22:45:09+02:00,cdt2,idt2a,0,0.793096,26.6018,20.9002,0.95,51,0.98,0,0,closed
1774817113932,2026-03-29T22:45:13+02:00,cdt2,idt2a,0,0.794468,26.417,20.8394,0.95,51,0.98,0,0,closed
1774817117442,2026-03-29T22:45:17+02:00,cdt2,idt2a,0,0.776846,26.5746,20.8319,0.95,52,0.98,0,0,closed
1774817121447,2026-03-29T22:45:21+02:00,cdt2,idt2a,0,0.784671,26.7122,20.8444,0.95,51,0.98,0,0,closed
1774817125438,2026-03-29T22:45:25+02:00,cdt2,idt2a,0,0.819029,26.9596,20.8563,0.95,51,0.98,0,0,closed
1774817129437,2026-03-29T22:45:29+02:00,cdt2,idt2a,0,0.822318,26.9351,20.8818,0.95,51,0.98,0,0,closed
1774817133430,2026-03-29T22:45:33+02:00,cdt2,idt2a,0,0.830085,27.2291,20.8561,0.95,52,0.98,0,0,closed
1774817137430,2026-03-29T22:45:37+02:00,cdt2,idt2a,0,0.819581,26.5372,20.8003,0.95,52,0.98,0,0,closed
1774817141434,2026-03-29T22:45:41+02:00,cdt2,idt2a,0,0.825756,26.6584,20.7888,0.95,52,0.98,0,0,closed
1774817145432,2026-03-29T22:45:45+02:00,cdt2,idt2a,0,0.803705,26.5442,20.785,0.95,51,0.98,0,0,closed
1774817148949,2026-03-29T22:45:48+02:00,cdt2,idt2a,0,0.805313,26.8906,20.7641,0.95,51,0.98,0,0,closed
1774817152951,2026-03-29T22:45:52+02:00,cdt2,idt2a,0,0.792761,27.1675,20.7818,0.95,51,0.98,0,0,closed
1774817156949,2026-03-29T22:45:56+02:00,cdt2,idt2a,0,0.788836,27.7019,20.8266,0.95,51,0.98,0,0,closed
1774817160950,2026-03-29T22:46:00+02:00,cdt2,idt2a,0,0.792738,28.1361,20.8462,0.95,51,0.98,0,0,closed
1774817164956,2026-03-29T22:46:04+02:00,cdt2,idt2a,0,0.798943,28.4131,20.8405,0.95,51,0.98,0,0,closed
1774817168955,2026-03-29T22:46:08+02:00,cdt2,idt2a,0,0.802409,28.4801,20.8248,0.95,52,0.98,0,0,closed
1774817172957,2026-03-29T22:46:12+02:00,cdt2,idt2a,0,0.812343,28.6491,20.8041,0.95,52,0.98,0,0,closed
1774817176953,2026-03-29T22:46:16+02:00,cdt2,idt2a,0,0.810352,28.5666,20.7916,0.95,51,0.98,0,0,closed
1774817180951,2026-03-29T22:46:20+02:00,cdt2,idt2a,0,0.812549,28.6281,20.7891,0.95,52,0.98,0,0,closed
1774817184496,2026-03-29T22:46:24+02:00,cdt2,idt2a,0,0.805512,28.9943,20.7958,0.95,52,0.98,0,0,closed
1774817188497,2026-03-29T22:46:28+02:00,cdt2,idt2a,0,0.799045,29.5292,20.7745,0.95,51,0.98,0,0,closed
1774817192493,2026-03-29T22:46:32+02:00,cdt2,idt2a,0,0.796684,29.7012,20.7766,0.95,51,0.98,0,0,closed
1774817196494,2026-03-29T22:46:36+02:00,cdt2,idt2a,0,0.822957,29.9771,20.7972,0.95,52,0.98,0,0,closed
1774817200496,2026-03-29T22:46:40+02:00,cdt2,idt2a,0,0.827469,29.3284,20.855,0.95,51,0.98,0,0,closed
1774817204502,2026-03-29T22:46:44+02:00,cdt2,idt2a,0,0.823742,29.0806,20.8908,0.95,51,0.98,0,0,closed
1774817208499,2026-03-29T22:46:48+02:00,cdt2,idt2a,0,0.829544,29.4533,20.9206,0.95,51,0.98,0,0,closed
1774817212507,2026-03-29T22:46:52+02:00,cdt2,idt2a,0,0.831508,28.9993,20.8855,0.95,51,0.98,0,0,closed
1774817216034,2026-03-29T22:46:56+02:00,cdt2,idt2a,0,0.834005,29.1925,20.9267,0.95,51,0.98,0,0,closed
1774817220029,2026-03-29T22:47:00+02:00,cdt2,idt2a,0,0.842328,29.693,20.9043,0.95,52,0.98,0,0,closed
1774817224029,2026-03-29T22:47:04+02:00,cdt2,idt2a,0,0.848593,29.6121,20.9043,0.95,51,0.98,0,0,closed
1774817228028,2026-03-29T22:47:08+02:00,cdt2,idt2a,0,0.841129,29.8055,20.9088,0.95,51,0.98,0,0,closed
1774817232027,2026-03-29T22:47:12+02:00,cdt2,idt2a,0,0.857364,29.7081,20.8785,0.95,52,0.98,0,0,closed
1774817236029,2026-03-29T22:47:16+02:00,cdt2,idt2a,0,0.863971,29.9022,20.8895,0.95,52,0.98,0,0,closed
1774817240029,2026-03-29T22:47:20+02:00,cdt2,idt2a,0,0.869077,30.2295,20.8825,0.95,51,0.98,0,0,closed
1774817244026,2026-03-29T22:47:24+02:00,cdt2,idt2a,0,0.855495,30.2636,20.856,0.95,51,0.98,0,0,closed
1774817247557,2026-03-29T22:47:27+02:00,cdt2,idt2a,0,0.846657,30.6152,20.8755,0.95,51,0.98,0,0,closed
1774817251556,2026-03-29T22:47:31+02:00,cdt2,idt2a,0,0.847868,30.6986,20.8981,0.95,51,0.98,0,0,closed
1774817255562,2026-03-29T22:47:35+02:00,cdt2,idt2a,0,0.822451,30.2842,20.9104,0.95,51,0.98,0,0,closed
1774817259556,2026-03-29T22:47:39+02:00,cdt2,idt2a,0,0.81811,30.36,20.9331,0.95,51,0.98,0,0,closed
1774817263557,2026-03-29T22:47:43+02:00,cdt2,idt2a,0,0.802798,30.1721,20.9216,0.95,51,0.98,0,0,closed
1774817267556,2026-03-29T22:47:47+02:00,cdt2,idt2a,0,0.79903,29.8678,20.8641,0.95,52,0.98,0,0,closed
1774817271569,2026-03-29T22:47:51+02:00,cdt2,idt2a,0,0.817652,30.3565,20.8703,0.95,51,0.98,0,0,closed
1774817275567,2026-03-29T22:47:55+02:00,cdt2,idt2a,0,0.804651,30.7709,20.8673,0.95,51,0.98,0,0,closed
1774817279092,2026-03-29T22:47:59+02:00,cdt2,idt2a,0,0.813219,31.0851,20.9023,0.95,51,0.98,0,0,closed
1774817283094,2026-03-29T22:48:03+02:00,cdt2,idt2a,0,0.801422,30.7353,20.8502,0.95,51,0.98,0,0,closed
1774817287095,2026-03-29T22:48:07+02:00,cdt2,idt2a,0,0.798297,30.8812,20.8533,0.95,52,0.98,0,0,closed
1774817291088,2026-03-29T22:48:11+02:00,cdt2,idt2a,0,0.818609,31.216,20.7948,0.95,52,0.98,0,0,closed
1774817295088,2026-03-29T22:48:15+02:00,cdt2,idt2a,0,0.812621,31.4372,20.8165,0.95,51,0.98,0,0,closed
1774817299082,2026-03-29T22:48:19+02:00,cdt2,idt2a,0,0.815979,31.1368,20.8355,0.95,52,0.98,0,0,closed
1774817303081,2026-03-29T22:48:23+02:00,cdt2,idt2a,0,0.823736,30.9651,20.8308,0.95,52,0.98,0,0,closed
1774817307111,2026-03-29T22:48:27+02:00,cdt2,idt2a,0,0.833241,31.1257,20.8512,0.95,51,0.98,0,0,closed
1774817310612,2026-03-29T22:48:30+02:00,cdt2,idt2a,0,0.829798,31.301,20.8247,0.95,51,0.98,0,0,closed
1774817314614,2026-03-29T22:48:34+02:00,cdt2,idt2a,0,0.829792,31.2873,20.7915,0.95,52,0.98,0,0,closed
1774817318614,2026-03-29T22:48:38+02:00,cdt2,idt2a,0,0.808449,30.975,20.7568,0.95,51,0.98,0,0,closed
1774817322621,2026-03-29T22:48:42+02:00,cdt2,idt2a,0,0.807488,31.2462,20.7746,0.95,52,0.98,0,0,closed
1774817326627,2026-03-29T22:48:46+02:00,cdt2,idt2a,0,0.79639,31.6307,20.7798,0.95,51,0.98,0,0,closed
1774817330639,2026-03-29T22:48:50+02:00,cdt2,idt2a,0,0.806966,31.3517,20.7619,0.95,51,0.98,0,0,closed
1774817334637,2026-03-29T22:48:54+02:00,cdt2,idt2a,0,0.820379,31.3356,20.7357,0.95,51,0.98,0,0,closed
1774817338611,2026-03-29T22:48:58+02:00,cdt2,idt2a,0,0.823908,31.6144,20.7286,0.95,51,0.98,0,0,closed
1774817342149,2026-03-29T22:49:02+02:00,cdt2,idt2a,0,0.816311,31.8977,20.7607,0.95,51,0.98,0,0,closed
1774817346162,2026-03-29T22:49:06+02:00,cdt2,idt2a,0,0.81019,31.9611,20.7267,0.95,52,0.98,0,0,closed
1774817350166,2026-03-29T22:49:10+02:00,cdt2,idt2a,0,0.786022,32.0909,20.7256,0.95,51,0.98,0,0,closed
1774817354162,2026-03-29T22:49:14+02:00,cdt2,idt2a,0,0.796844,32.5938,20.754,0.95,51,0.98,0,0,closed
1774817358167,2026-03-29T22:49:18+02:00,cdt2,idt2a,0,0.797278,32.4376,20.7687,0.95,51,0.98,0,0,closed
1774817362166,2026-03-29T22:49:22+02:00,cdt2,idt2a,0,0.841188,32.4061,20.7465,0.95,51,0.98,0,0,closed
1774817366165,2026-03-29T22:49:26+02:00,cdt2,idt2a,0,0.840004,32.2362,20.7388,0.95,51,0.98,0,0,closed
1774817370167,2026-03-29T22:49:30+02:00,cdt2,idt2a,0,0.825666,31.7191,20.7171,0.95,51,0.98,0,0,closed
1774817373669,2026-03-29T22:49:33+02:00,cdt2,idt2a,0,0.838613,32.0204,20.6802,0.95,51,0.98,0,0,closed
1774817377692,2026-03-29T22:49:37+02:00,cdt2,idt2a,0,0.823762,32.1769,20.651,0.95,51,0.98,0,0,closed
1774817381670,2026-03-29T22:49:41+02:00,cdt2,idt2a,0,0.824571,32.38,20.6499,0.95,51,0.98,0,0,closed
1774817385676,2026-03-29T22:49:45+02:00,cdt2,idt2a,0,0.850632,32.5509,20.6556,0.95,52,0.98,0,0,closed
1774817389680,2026-03-29T22:49:49+02:00,cdt2,idt2a,0,0.860442,32.2944,20.6525,0.95,51,0.98,0,0,closed
1774817393679,2026-03-29T22:49:53+02:00,cdt2,idt2a,0,0.85116,32.6846,20.6328,0.95,52,0.98,0,0,closed
1774817397673,2026-03-29T22:49:57+02:00,cdt2,idt2a,0,0.857294,33.5121,20.652,0.95,52,0.98,0,0,closed
1774817401670,2026-03-29T22:50:01+02:00,cdt2,idt2a,0,0.86038,33.8187,20.6865,0.95,51,0.98,0,0,closed
1774817405228,2026-03-29T22:50:05+02:00,cdt2,idt2a,0,0.856279,33.7207,20.6884,0.95,51,0.98,0,0,closed
1774817409197,2026-03-29T22:50:09+02:00,cdt2,idt2a,0,0.858934,34.0743,20.6798,0.95,51,0.98,0,0,closed
1774817413201,2026-03-29T22:50:13+02:00,cdt2,idt2a,0,0.880047,33.9329,20.666,0.95,52,0.98,0,0,closed
1774817417200,2026-03-29T22:50:17+02:00,cdt2,idt2a,0,0.885492,34.4313,20.7151,0.95,51,0.98,0,0,closed
1774817421202,2026-03-29T22:50:21+02:00,cdt2,idt2a,0,0.911929,34.5513,20.7565,0.95,51,0.98,0,0,closed
1774817425203,2026-03-29T22:50:25+02:00,cdt2,idt2a,0,0.91861,34.7215,20.7817,0.95,51,0.98,0,0,closed
1774817429202,2026-03-29T22:50:29+02:00,cdt2,idt2a,0,0.906274,34.8081,20.7542,0.95,52,0.98,0,0,closed
1774817433202,2026-03-29T22:50:33+02:00,cdt2,idt2a,0,0.910348,34.4407,20.7217,0.95,52,0.98,0,0,closed
1774817436728,2026-03-29T22:50:36+02:00,cdt2,idt2a,0,0.89863,34.6967,20.7312,0.95,51,0.98,0,0,closed
1774817440724,2026-03-29T22:50:40+02:00,cdt2,idt2a,0,0.895913,34.9966,20.7511,0.95,52,0.98,0,0,closed
1774817444725,2026-03-29T22:50:44+02:00,cdt2,idt2a,0,0.912468,34.7977,20.6859,0.95,51,0.98,0,0,closed
1774817448739,2026-03-29T22:50:48+02:00,cdt2,idt2a,0,0.908475,34.5463,20.7176,0.95,51,0.98,0,0,closed
1774817452735,2026-03-29T22:50:52+02:00,cdt2,idt2a,0,0.908531,34.9191,20.6967,0.95,52,0.98,0,0,closed
1774817456735,2026-03-29T22:50:56+02:00,cdt2,idt2a,0,0.909753,35.5206,20.6826,0.95,51,0.98,0,0,closed
1774817460724,2026-03-29T22:51:00+02:00,cdt2,idt2a,0,0.908741,35.1346,20.671,0.95,52,0.98,0,0,closed
1774817464727,2026-03-29T22:51:04+02:00,cdt2,idt2a,0,0.919573,34.7776,20.7327,0.95,52,0.98,0,0,closed
1774817468256,2026-03-29T22:51:08+02:00,cdt2,idt2a,0,0.923711,34.6421,20.7347,0.95,51,0.98,0,0,closed
1774817472256,2026-03-29T22:51:12+02:00,cdt2,idt2a,0,0.940032,34.8989,20.7249,0.95,51,0.98,0,0,closed
1774817476257,2026-03-29T22:51:16+02:00,cdt2,idt2a,0,0.944442,34.8956,20.7038,0.95,51,0.98,0,0,closed
1774817480255,2026-03-29T22:51:20+02:00,cdt2,idt2a,0,0.95625,35.1679,20.7755,0.95,51,0.98,0,0,closed
1774817484256,2026-03-29T22:51:24+02:00,cdt2,idt2a,0,0.957896,35.3242,20.7249,0.95,51,0.98,0,0,closed
1774817488255,2026-03-29T22:51:28+02:00,cdt2,idt2a,0,0.976739,35.5252,20.7041,0.95,52,0.98,0,0,closed
1774817492256,2026-03-29T22:51:32+02:00,cdt2,idt2a,0,1.00941,35.5276,20.7148,0.95,51,0.98,0,0,closed
1774817496255,2026-03-29T22:51:36+02:00,cdt2,idt2a,0,1.00041,35.5361,20.72,0.95,51,0.98,0,0,closed
1774817499768,2026-03-29T22:51:39+02:00,cdt2,idt2a,0,0.987398,35.4509,20.744,0.95,52,0.98,0,0,closed
1774817503770,2026-03-29T22:51:43+02:00,cdt2,idt2a,0,1.00739,35.2969,20.7758,0.95,51,0.98,0,0,closed
1774817507768,2026-03-29T22:51:47+02:00,cdt2,idt2a,0,1.00148,35.4115,20.7707,0.95,52,0.98,0,0,closed
1774817511785,2026-03-29T22:51:51+02:00,cdt2,idt2a,0,0.987549,35.7784,20.7827,0.95,52,0.98,0,0,closed
1774817515780,2026-03-29T22:51:55+02:00,cdt2,idt2a,0,0.978644,35.6167,20.8516,0.95,51,0.98,0,0,closed
1774817519781,2026-03-29T22:51:59+02:00,cdt2,idt2a,0,0.97179,35.7178,20.8135,0.95,52,0.98,0,0,closed
1774817523774,2026-03-29T22:52:03+02:00,cdt2,idt2a,0,0.962124,36.1247,20.8088,0.95,52,0.98,0,0,closed
1774817527780,2026-03-29T22:52:07+02:00,cdt2,idt2a,0,0.961683,36.7516,20.8624,0.95,51,0.98,0,0,closed
1774817531284,2026-03-29T22:52:11+02:00,cdt2,idt2a,0,0.979412,37.3201,20.881,0.95,51,0.98,0,0,closed
1774817535276,2026-03-29T22:52:15+02:00,cdt2,idt2a,0,0.979289,37.711,20.8735,0.95,51,0.98,0,0,closed
1774817539281,2026-03-29T22:52:19+02:00,cdt2,idt2a,0,0.993404,37.8201,20.8317,0.95,51,0.98,0,0,closed
1774817543281,2026-03-29T22:52:23+02:00,cdt2,idt2a,0,0.99933,37.7642,20.8275,0.95,52,0.98,0,0,closed
1774817547287,2026-03-29T22:52:27+02:00,cdt2,idt2a,0,1.00402,38.0002,20.7717,0.95,51,0.98,0,0,closed
1774817551277,2026-03-29T22:52:31+02:00,cdt2,idt2a,0,1.01142,38.3159,20.8249,0.95,51,0.98,0,0,closed
1774817555288,2026-03-29T22:52:35+02:00,cdt2,idt2a,0,1.00882,38.7888,20.8499,0.95,51,0.98,0,0,closed
